node, weight
1648034,780925528
1648035,690901236
1648036,1521684559
1652081,835412977
1683801,306066041
1732206,2878416
1779146,209688
1803217,369604374
1919246,673150
1955251,23288705137
1968429,5052287799
2003540,56416
2029065,805389473
2045261,600947789
2072716,234280
2082223,229952
2082883,19696
2153479,15596620458
2169561,4608
2212703,1899136
2231382,1260964022
2231384,653102684
2231387,5902112
2315723,1700689242
2601529,417416
2607030,1601838474
2608131,413744
2682552,7559792
2683629,152504
2683659,329752
2692351,10344
2696291,4528360
2732523,49976
2783444,68961169
2783445,1460393789
2816136,7247442
2823314,13504
2840070,53456
1239,10504
2763,643868001
2806,600947789
2830,413744
2836,2755040
3041,489087543
3214,1200320
3568,2472
4210,3344632764
4447,14502882370
4761,329752
5302,14801248
5752,417416
5794,228497842
5796,206263158
6042,209688
6179,930744
6217,1190570283
6274,1265658
6300,994304
6340,3736595485
6448,4874924794
6545,2475764039
6546,1334113077
6658,570845657
6683,3760420
6692,704068
6712,16848
6855,1059472
6905,2111285358
6960,395693917824
6961,1290961047
7020,8921022849
7033,477160564
7148,10738449553
7203,76850058220
7400,61518555305
7434,38229850168
7516,805389473
7524,19562695414
7540,59280
7588,2496046409
7638,7127816
7705,868294
7712,11349936
7735,7559792
10190,7247442
10197,1953372
10207,1119077990
10232,628294
26122,6603682233
27434,217597809
27871,992
29000,23610152
29811,1944
29979,26864
30261,221352398
32446,3946061993
32519,47813239492
33339,1795885288
33350,495053697
33351,6820443792
33361,2143182807
33368,313338360
33380,5150319545
33467,19696
33680,2238345
33829,591984
33849,1748712
35069,14048
37516,25171956
37568,11938751507
38130,744572379
40551,625880
41033,3126004631
41084,39961807473
41085,2239686613
41086,5685707671
41087,9445027153
41196,153432661770
41819,171576426
41829,512308437
41944,4566616748
42113,5558472
43733,75696585043
43738,54824035479
43739,627073220
43740,18443012801
43752,3886611301
43754,864102622
43813,2208
43846,67363267
47521,54912207
50622,2650114705
51241,705963757
58019,9011224
58023,70613506639
58024,70609154231
63711,885910770
69555,63240
70910,1944086754
71275,29689676875
71528,5338328517
83145,565992
84318,2602422
85817,1036620068
91827,53886142292
91834,10666016
93873,712485658
94929,105068180
104434,2050692054
115361,1832
116172,1023782023
116569,11364256
116704,4312
117565,570198
118077,13504
119088,108696
119089,1612723152
119197,2942192426
119203,2942196130
123368,104665634173
123369,102402733363
127218,1878865910
129912,1971600940
140693,693168299
147366,1471826764
147370,2604737231
147537,1916104
147538,50122254
147541,31389302
147550,2975736
155619,13505288
166126,10630712
169618,5052287799
177616,132850859
181483,1179846801
186622,1345280752
186624,4726993902
186628,10293756168
186633,889302719
186770,160857281
194286,538136
213547,2525636956
214504,310432
215451,1928972
216275,3749562991
241778,830875221
241806,74936
431838,705816
451507,1899136
451866,95128
451868,848584
452284,102216
452333,8175128
480118,74075055435
523864,4472
535382,2100165154
555280,789832
569578,1626448
715989,14673408
716546,48533950
977775,46760
1206795,15345977382
1329912,16993421071
1329950,16993556495
1330543,530381325
1476529,1484679801
1489343,2453812887
1489798,791847469
1489843,1327443429
1489874,772134200
1489876,1130831211
1489878,4265157014
1489892,2350373426
1489894,902934458
1489921,3043414380
1521262,59600
1648037,835473617
1683727,286408617
1723665,218608
1732196,2878416
1927913,783854799
1930602,45312349
1955247,3305389031
2153468,1754127186
2174975,1520735642
2231393,1919968818
2301116,271194850
2301119,268679866
2315720,2048873749
2497438,2757992
2510002,349545782
2683628,152504
2683660,396720
2692248,463738583
2692343,10344
2732007,49976
2732514,4608
2785015,1878781272
2836391,1227152
2840056,53456
2908833,1809820103
2939015,7029792104
3195,160857281
3814,1919968818
4037,830875221
4209,3344632764
4890,52133486
5204,38513616
5878,705816
6040,209688
6074,25171956
6178,930744
6236,273454812
6657,1615270402
6682,3760420
6752,4312
6820,2915624
6821,2888760
6830,11364256
6947,565992
6994,1520735642
7041,42061972627
7147,87588507773
7190,2208
7509,693168299
7587,2496046409
7624,7996110
7625,7127816
7878,13504
7899,1345280752
10206,1119077990
24966,5052287799
30262,744572379
30263,4257749765
33342,20352580142
33349,7315497489
33367,477160564
41071,2100165154
41191,153432661770
43737,19070086021
43789,512308437
43953,2602422
47520,54912207
61985,59280
71240,53886142292
78536,70609229167
93875,3545264107
112252,2936040
115360,1832
123367,104665634173
133550,14048
147100,10630712
186634,51759301485
197562,397309188226
216307,1273912
281668,218608
282425,3946061993
404260,1200320
451459,396720
480117,73894121500
523721,4472
715962,31389302
716545,52038358
735337,1878781272
1215728,19696
1280412,206263158
1437180,9013168
1489340,4726993902
1489841,1327443429
1489873,105068180
1489875,5395988225
1489883,1971600940
1489885,902934458
1489920,3043414380
1683728,3126004631
1783272,10504
1913637,2209568
1955150,1944086754
2172821,1041822323
2608109,413744
2692238,10344
2697495,15353224824
2697496,7247442
2732005,49976
2732409,4608
2785011,4409457518
2,10504
3208,1200320
3803,1919968818
4055,5052287799
6157,11561456
6544,4409457518
6599,1933693479
6670,2602422
6993,3464822396
7001,1944086754
7568,1832
7586,2504056567
10205,1119077990
32440,1345280752
33347,7315497489
34634,218608
72037,11364256
72041,6676044
83136,565992
91882,4175507985
123366,104665634173
133551,2504042519
197563,397309247506
216305,1273912
364270,830875221
451864,90647102
1489838,1327443429
2732004,49976
2732397,4608
4036,830875221
6681,6676044
6946,565992
33345,7315497489
72025,1919968818
123365,104665634173
2172819,2602422
2559587,4608
33343,7315497489
